x y w
10.0 70.0 1.0
10.0 70.0 1.0
10.0 70.0 1.0
10.0 30.0 1.0
10.0 30.0 1.0
10.0 30.0 1.0
10.0 30.0 1.0
10.0 30.0 1.0
10.0 30.0 1.0
10.0 30.0 1.0
10.0 30.0 1.0
10.0 30.0 1.0
10.0 30.0 1.0
10.0 30.0 1.0
10.0 30.0 1.0
10.0 30.0 1.0
0.0 30.0 1.0
0.0 30.0 1.0
0.0 30.0 1.0
0.0 30.0 1.0
0.0 30.0 1.0
0.0 30.0 1.0
0.0 30.0 1.0
0.0 30.0 1.0
0.0 30.0 1.0
0.0 30.0 1.0
0.0 30.0 1.0
-9.6668 10.6232 1.0
-9.6668 10.6232 1.0
-9.6668 10.6232 1.0
-9.6668 10.6232 1.0
-9.6668 10.6232 1.0
-9.6668 10.6232 1.0
6.6364 7.2264 1.0
6.6364 7.2264 1.0
6.6364 7.2264 1.0
6.6364 7.2264 1.0
6.6364 7.2264 1.0
10.0 0.0 1.0
10.0 0.0 1.0
10.0 0.0 1.0
10.0 0.0 1.0
10.0 0.0 1.0
10.0 0.0 1.0
10.0 0.0 1.0
-20.0 -10.0 1.0
-20.0 -10.0 1.0
-20.0 -10.0 1.0
-20.0 -10.0 1.0
-20.0 -10.0 1.0
-20.0 -10.0 1.0
-20.0 -10.0 1.0
-20.0 -10.0 1.0
-20.0 -10.0 1.0
-20.0 -10.0 1.0
-20.0 -10.0 1.0
-20.0 -10.0 1.0
-20.0 -10.0 1.0
-20.0 -10.0 1.0
-10.0 -10.0 1.0
-10.0 -10.0 1.0
-10.0 -10.0 1.0
-10.0 -10.0 1.0
-10.0 -10.0 1.0
-10.0 -10.0 1.0
-10.0 -10.0 1.0
-10.0 -10.0 1.0
-10.0 -10.0 1.0
-10.0 -10.0 1.0
-10.0 -10.0 1.0
-10.0 -10.0 1.0
-10.0 -10.0 1.0
-10.0 -10.0 1.0
-10.0 -10.0 1.0
-10.0 -10.0 1.0
-10.0 -10.0 1.0
0.0 -10.0 1.0
0.0 -10.0 1.0
0.0 -10.0 1.0
0.0 -10.0 1.0
0.0 -10.0 1.0
0.0 -10.0 1.0
0.0 -10.0 1.0
0.0 -10.0 1.0
0.0 -10.0 1.0
0.0 -10.0 1.0
0.0 -10.0 1.0
0.0 -10.0 1.0
0.0 -10.0 1.0
0.0 -10.0 1.0
0.0 -10.0 1.0
10.0 -10.0 1.0
10.0 -10.0 1.0
10.0 -10.0 1.0
10.0 -10.0 1.0
10.0 -10.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
20.0 0.0 1.0
10.0 10.0 1.0
10.0 10.0 1.0
10.0 10.0 1.0
10.0 10.0 1.0
10.0 10.0 1.0
10.0 10.0 1.0
12.6732 15.2832 1.0
12.6732 15.2832 1.0
12.6732 15.2832 1.0
12.6732 15.2832 1.0
12.6732 15.2832 1.0
12.6732 15.2832 1.0
12.6732 15.2832 1.0
12.6732 15.2832 1.0
12.6732 15.2832 1.0
12.6732 15.2832 1.0
20.0 10.0 1.0
20.0 10.0 1.0
20.0 10.0 1.0
10.0 20.0 1.0
10.0 20.0 1.0
10.0 20.0 1.0
10.0 20.0 1.0
10.0 20.0 1.0
10.0 20.0 1.0
10.0 20.0 1.0
10.0 20.0 1.0
10.0 20.0 1.0
10.0 20.0 1.0
10.0 20.0 1.0
10.0 20.0 1.0
10.0 20.0 1.0
10.0 20.0 1.0
10.0 20.0 1.0
12.4232 18.4032 1.0
12.4232 18.4032 1.0
20.0 20.0 1.0
20.0 20.0 1.0
20.0 20.0 1.0
20.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
30.0 20.0 1.0
20.0 30.0 1.0
20.0 30.0 1.0
30.0 30.0 1.0
30.0 30.0 1.0
30.0 30.0 1.0
30.0 30.0 1.0
30.0 30.0 1.0
30.0 30.0 1.0
30.0 30.0 1.0
30.0 30.0 1.0
36.2432 32.1132 1.0
36.2432 32.1132 1.0
36.2432 32.1132 1.0
36.2432 32.1132 1.0
36.2432 32.1132 1.0
36.2432 32.1132 1.0
36.2432 32.1132 1.0
36.2432 32.1132 1.0
36.2432 32.1132 1.0
36.2432 32.1132 1.0
36.2432 32.1132 1.0
36.2432 32.1132 1.0
36.2432 32.1132 1.0
36.2432 32.1132 1.0
40.0 30.0 1.0
40.0 30.0 1.0
40.0 30.0 1.0
40.0 30.0 1.0
40.0 30.0 1.0
40.0 30.0 1.0
40.0 30.0 1.0
40.0 30.0 1.0
40.0 30.0 1.0
40.0 30.0 1.0
40.0 30.0 1.0
40.0 30.0 1.0
30.0 40.0 1.0
30.0 40.0 1.0
30.0 40.0 1.0
30.0 40.0 1.0
30.0 40.0 1.0
30.0 40.0 1.0
30.0 40.0 1.0
30.0 40.0 1.0
30.0 40.0 1.0
30.0 40.0 1.0
30.0 40.0 1.0
30.0 40.0 1.0
30.0 40.0 1.0
30.0 40.0 1.0
30.0 40.0 1.0
30.0 40.0 1.0
30.0 40.0 1.0
30.0 40.0 1.0
30.0 40.0 1.0
30.0 40.0 1.0
30.0 40.0 1.0
30.0 40.0 1.0
20.0 70.0 1.0
20.0 70.0 1.0
20.0 70.0 1.0
20.0 70.0 1.0
20.0 70.0 1.0
20.0 70.0 1.0
20.0 70.0 1.0
20.0 70.0 1.0
20.0 70.0 1.0
20.0 70.0 1.0
20.0 70.0 1.0
20.0 70.0 1.0
20.0 70.0 1.0
20.0 70.0 1.0
20.0 70.0 1.0
20.0 70.0 1.0
20.0 70.0 1.0
40.0 40.0 1.0
40.0 40.0 1.0
22.9064 62.1264 1.0
22.9064 62.1264 1.0
22.9064 62.1264 1.0
22.9064 62.1264 1.0
30.0 70.0 1.0
30.0 70.0 1.0
30.0 70.0 1.0
30.0 70.0 1.0
30.0 70.0 1.0
30.0 70.0 1.0
30.0 70.0 1.0
30.0 70.0 1.0
30.0 70.0 1.0
30.0 70.0 1.0
30.0 70.0 1.0
30.3932 58.9232 1.0
30.3932 58.9232 1.0
30.3932 58.9232 1.0
30.3932 58.9232 1.0
30.3932 58.9232 1.0
30.0 60.0 1.0
30.0 60.0 1.0
30.0 60.0 1.0
30.0 60.0 1.0
30.0 60.0 1.0
30.0 60.0 1.0
30.0 60.0 1.0
30.0 60.0 1.0
30.0 60.0 1.0
39.4832 72.4732 1.0
39.4832 72.4732 1.0
40.0 70.0 1.0
40.0 70.0 1.0
40.0 70.0 1.0
40.0 70.0 1.0
40.0 70.0 1.0
40.0 70.0 1.0
40.0 70.0 1.0
40.0 70.0 1.0
40.0 70.0 1.0
40.0 70.0 1.0
40.0 70.0 1.0
40.0 70.0 1.0
40.0 70.0 1.0
40.0 70.0 1.0
40.0 70.0 1.0
40.0 70.0 1.0
40.0 70.0 1.0
40.0 70.0 1.0
40.0 70.0 1.0
