x y w
130.0 40.0 1.0
130.0 40.0 1.0
130.0 40.0 1.0
130.0 40.0 1.0
130.0 40.0 1.0
130.0 40.0 1.0
130.0 40.0 1.0
130.0 40.0 1.0
130.0 40.0 1.0
130.0 40.0 1.0
130.0 40.0 1.0
130.0 40.0 1.0
130.0 40.0 1.0
130.0 40.0 1.0
130.0 40.0 1.0
130.0 40.0 1.0
127.29299999999999 43.4032 1.0
127.29299999999999 43.4032 1.0
127.29299999999999 43.4032 1.0
127.29299999999999 43.4032 1.0
127.29299999999999 43.4032 1.0
127.29299999999999 43.4032 1.0
127.29299999999999 43.4032 1.0
127.29299999999999 43.4032 1.0
127.29299999999999 43.4032 1.0
127.29299999999999 43.4032 1.0
127.29299999999999 43.4032 1.0
140.0 40.0 1.0
140.0 40.0 1.0
140.0 40.0 1.0
140.0 42.5832 1.0
140.0 42.5832 1.0
140.0 42.5832 1.0
140.0 42.5832 1.0
140.0 42.5832 1.0
140.0 42.5832 1.0
140.0 42.5832 1.0
140.0 42.5832 1.0
140.0 42.5832 1.0
150.0 40.0 1.0
130.0 50.0 1.0
130.0 50.0 1.0
130.0 60.0 1.0
130.0 60.0 1.0
130.0 60.0 1.0
130.0 60.0 1.0
130.0 60.0 1.0
130.0 60.0 1.0
130.0 60.0 1.0
130.0 60.0 1.0
130.0 60.0 1.0
130.0 60.0 1.0
130.0 60.0 1.0
130.0 60.0 1.0
130.0 60.0 1.0
124.65299999999999 62.3232 1.0
124.65299999999999 62.3232 1.0
124.65299999999999 62.3232 1.0
124.65299999999999 62.3232 1.0
124.65299999999999 62.3232 1.0
124.65299999999999 62.3232 1.0
124.65299999999999 62.3232 1.0
124.65299999999999 62.3232 1.0
124.65299999999999 62.3232 1.0
124.65299999999999 62.3232 1.0
124.65299999999999 62.3232 1.0
124.65299999999999 62.3232 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
140.0 60.0 1.0
140.0 60.0 1.0
140.0 60.0 1.0
140.0 60.0 1.0
140.0 60.0 1.0
140.0 60.0 1.0
140.0 60.0 1.0
140.0 60.0 1.0
140.0 60.0 1.0
140.0 60.0 1.0
140.0 60.0 1.0
140.0 60.0 1.0
140.0 60.0 1.0
137.123 59.9132 1.0
137.123 59.9132 1.0
137.123 59.9132 1.0
137.123 59.9132 1.0
137.123 59.9132 1.0
137.123 59.9132 1.0
137.123 59.9132 1.0
137.123 59.9132 1.0
137.123 59.9132 1.0
137.123 59.9132 1.0
137.123 59.9132 1.0
137.123 59.9132 1.0
137.123 59.9132 1.0
119.586 75.3764 1.0
119.586 75.3764 1.0
119.586 75.3764 1.0
119.586 75.3764 1.0
119.586 75.3764 1.0
119.586 75.3764 1.0
119.586 75.3764 1.0
119.586 75.3764 1.0
119.586 75.3764 1.0
119.586 75.3764 1.0
119.586 75.3764 1.0
119.586 75.3764 1.0
150.0 60.0 1.0
150.0 60.0 1.0
150.0 60.0 1.0
150.0 60.0 1.0
150.0 60.0 1.0
150.0 60.0 1.0
150.0 60.0 1.0
150.0 60.0 1.0
150.0 60.0 1.0
150.0 60.0 1.0
150.0 60.0 1.0
150.0 60.0 1.0
150.0 60.0 1.0
150.0 60.0 1.0
150.0 60.0 1.0
150.0 60.0 1.0
150.0 60.0 1.0
150.0 60.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
126.81299999999999 70.1832 1.0
126.81299999999999 70.1832 1.0
126.81299999999999 70.1832 1.0
126.81299999999999 70.1832 1.0
126.81299999999999 70.1832 1.0
126.81299999999999 70.1832 1.0
126.81299999999999 70.1832 1.0
126.81299999999999 70.1832 1.0
126.81299999999999 70.1832 1.0
126.81299999999999 70.1832 1.0
126.81299999999999 70.1832 1.0
126.81299999999999 70.1832 1.0
126.81299999999999 70.1832 1.0
126.81299999999999 70.1832 1.0
126.81299999999999 70.1832 1.0
126.81299999999999 70.1832 1.0
150.0 80.0 1.0
150.0 80.0 1.0
150.0 80.0 1.0
150.0 80.0 1.0
140.0 80.0 1.0
140.0 80.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
150.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
140.0 70.0 1.0
131.813 72.8532 1.0
131.813 72.8532 1.0
131.813 72.8532 1.0
131.813 72.8532 1.0
