x y w
-49.42 0.830889 1.0
-49.42 0.830889 1.0
-49.42 0.830889 1.0
-49.42 0.830889 1.0
-50.27 2.77089 1.0
-50.27 2.77089 1.0
-50.27 2.77089 1.0
-40.0 0.0 1.0
-40.0 0.0 1.0
-42.61 3.96089 1.0
-42.61 3.96089 1.0
-44.38 5.2308900000000005 1.0
-44.38 5.2308900000000005 1.0
-44.38 5.2308900000000005 1.0
-44.38 5.2308900000000005 1.0
-44.38 5.2308900000000005 1.0
-44.38 5.2308900000000005 1.0
-35.01 6.10089 1.0
-35.01 6.10089 1.0
-35.01 6.10089 1.0
-35.01 6.10089 1.0
-35.01 6.10089 1.0
-35.01 6.10089 1.0
-35.01 6.10089 1.0
-35.01 6.10089 1.0
-34.16 14.6409 1.0
-34.16 14.6409 1.0
-34.16 14.6409 1.0
-34.16 14.6409 1.0
-34.16 14.6409 1.0
-34.16 14.6409 1.0
-34.16 14.6409 1.0
-41.55 47.1009 1.0
-41.55 47.1009 1.0
-41.55 47.1009 1.0
-41.55 47.1009 1.0
-41.55 47.1009 1.0
-41.55 47.1009 1.0
-41.55 47.1009 1.0
-50.0 50.0 1.0
-50.0 50.0 1.0
-50.0 50.0 1.0
-50.0 50.0 1.0
-50.0 50.0 1.0
-44.05 49.3909 1.0
-40.0 50.0 1.0
-40.0 50.0 1.0
-40.0 50.0 1.0
-56.25 59.5409 1.0
-56.25 59.5409 1.0
-56.25 59.5409 1.0
-50.0 60.0 1.0
-50.0 60.0 1.0
-50.0 60.0 1.0
-50.0 60.0 1.0
-50.0 60.0 1.0
-50.0 60.0 1.0
-50.0 60.0 1.0
-50.0 60.0 1.0
-50.0 60.0 1.0
-37.63 61.5409 1.0
-37.63 61.5409 1.0
-47.64 66.0218 1.0
-47.64 66.0218 1.0
-47.64 66.0218 1.0
-47.64 66.0218 1.0
-47.64 66.0218 1.0
-47.64 66.0218 1.0
-36.38 63.8209 1.0
-43.49 72.7609 1.0
-43.49 72.7609 1.0
-43.49 72.7609 1.0
-43.49 72.7609 1.0
-40.0 70.0 1.0
-40.0 70.0 1.0
-40.0 70.0 1.0
-40.0 70.0 1.0
-40.0 70.0 1.0
-40.0 70.0 1.0
-40.0 70.0 1.0
-39.08 77.3209 1.0
-37.12 76.2909 1.0
-37.12 76.2909 1.0
-37.12 76.2909 1.0
-37.12 76.2909 1.0
-37.12 76.2909 1.0
-37.12 76.2909 1.0
-37.12 76.2909 1.0
-37.12 76.2909 1.0
-37.12 76.2909 1.0
-37.12 76.2909 1.0
-18.2 74.4218 1.0
-18.2 74.4218 1.0
-18.2 74.4218 1.0
-18.2 74.4218 1.0
-18.2 74.4218 1.0
-18.2 74.4218 1.0
-18.2 74.4218 1.0
-18.2 74.4218 1.0
-18.2 74.4218 1.0
-20.0 70.0 1.0
-20.0 70.0 1.0
-20.0 70.0 1.0
-20.0 70.0 1.0
-20.0 70.0 1.0
-20.0 70.0 1.0
-20.0 70.0 1.0
-20.0 70.0 1.0
-20.0 70.0 1.0
-20.0 70.0 1.0
-20.0 70.0 1.0
-20.0 70.0 1.0
-20.0 70.0 1.0
-30.0 70.0 1.0
-30.0 70.0 1.0
-30.0 70.0 1.0
-30.0 70.0 1.0
-30.0 70.0 1.0
-30.0 70.0 1.0
-30.0 70.0 1.0
-30.0 70.0 1.0
-30.0 70.0 1.0
-30.0 70.0 1.0
-30.0 70.0 1.0
-30.0 70.0 1.0
-30.0 70.0 1.0
-30.0 70.0 1.0
-30.0 70.0 1.0
-30.0 60.0 1.0
-30.0 60.0 1.0
-30.0 60.0 1.0
-30.0 60.0 1.0
-30.0 60.0 1.0
-30.0 60.0 1.0
-30.0 60.0 1.0
-30.0 60.0 1.0
-30.0 60.0 1.0
-30.0 60.0 1.0
-30.0 60.0 1.0
-30.0 60.0 1.0
-30.0 60.0 1.0
-30.0 60.0 1.0
-30.0 60.0 1.0
-30.0 20.0 1.0
-30.0 20.0 1.0
-30.0 20.0 1.0
-31.44 5.88089 1.0
-31.44 5.88089 1.0
-31.44 5.88089 1.0
-31.44 5.88089 1.0
-31.44 5.88089 1.0
-30.0 10.0 1.0
-30.0 10.0 1.0
-27.5 9.300889999999999 1.0
-27.5 9.300889999999999 1.0
-27.5 9.300889999999999 1.0
-27.5 9.300889999999999 1.0
-27.5 9.300889999999999 1.0
-27.5 9.300889999999999 1.0
-27.5 9.300889999999999 1.0
-24.01 19.2209 1.0
-24.01 19.2209 1.0
-24.01 19.2209 1.0
-24.01 19.2209 1.0
-24.01 19.2209 1.0
-24.01 19.2209 1.0
-24.01 19.2209 1.0
-24.01 19.2209 1.0
-24.01 19.2209 1.0
-24.01 19.2209 1.0
-24.01 19.2209 1.0
-24.01 19.2209 1.0
-24.01 19.2209 1.0
-25.41 19.1909 1.0
-25.41 19.1909 1.0
-25.41 19.1909 1.0
-30.0 -10.0 1.0
-30.0 -10.0 1.0
-21.65 8.83089 1.0
-21.65 8.83089 1.0
-30.0 -20.0 1.0
-20.0 10.0 1.0
-20.0 10.0 1.0
-20.0 10.0 1.0
-20.0 10.0 1.0
-20.0 10.0 1.0
-20.0 10.0 1.0
-20.0 10.0 1.0
-20.0 10.0 1.0
-20.0 10.0 1.0
-20.0 10.0 1.0
